RBC_V2.data

21702 atoms
3202 bonds
8346 ellipsoids

7 atom types
3 bond types

-35 35 xlo xhi
-35 35 ylo yhi
-35 35 zlo zhi


Atoms

  35.000    1.000   -1.160   -2.648   24.836    1.000    0.239    0.524    0.239    0.000 
  36.000    1.000   -0.232   -2.889   24.836    1.000    0.239    0.524    0.239    0.000 
  37.000    1.000    0.717   -2.813   24.837    1.000    0.239    0.524    0.239    0.000 
  38.000    1.000    1.592   -2.421   24.838    1.000    0.239    0.524    0.239    0.000 
  39.000    1.000    2.294   -1.774   24.836    1.000    0.239    0.524    0.239    0.000 
  40.000    1.000    2.746   -0.937   24.839    1.000    0.239    0.524    0.239    0.000 
  41.000    1.000    3.870    0.005   24.705    1.000    0.239    0.524    0.239    0.000 
  42.000    1.000    3.742    0.962   24.710    1.000    0.239    0.524    0.239    0.000 
  43.000    1.000    3.389    1.865   24.706    1.000    0.239    0.524    0.239    0.000 
  44.000    1.000    2.825    2.650   24.705    1.000    0.239    0.524    0.239    0.000 
  45.000    1.000    2.070    3.271   24.707    1.000    0.239    0.524    0.239    0.000 
  46.000    1.000    1.199    3.678   24.704    1.000    0.239    0.524    0.239    0.000 
  47.000    1.000    0.250    3.863   24.700    1.000    0.239    0.524    0.239    0.000 
  48.000    1.000   -0.717    3.804   24.708    1.000    0.239    0.524    0.239    0.000 
  49.000    1.000   -1.643    3.504   24.708    1.000    0.239    0.524    0.239    0.000 
  50.000    1.000   -2.452    2.981   24.709    1.000    0.239    0.524    0.239    0.000 
  51.000    1.000   -3.116    2.278   24.706    1.000    0.239    0.524    0.239    0.000 
  52.000    1.000   -3.585    1.422   24.702    1.000    0.239    0.524    0.239    0.000 
  53.000    1.000   -3.831    0.488   24.702    1.000    0.239    0.524    0.239    0.000 
  54.000    1.000   -3.824   -0.482   24.701    1.000    0.239    0.524    0.239    0.000 
  55.000    1.000   -3.583   -1.416   24.701    1.000    0.239    0.524    0.239    0.000 
  56.000    1.000   -3.116   -2.267   24.707    1.000    0.239    0.524    0.239    0.000 
  57.000    1.000   -2.457   -2.974   24.702    1.000    0.239    0.524    0.239    0.000 
  58.000    1.000   -1.641   -3.487   24.708    1.000    0.239    0.524    0.239    0.000 
  59.000    1.000   -0.723   -3.787   24.703    1.000    0.239    0.524    0.239    0.000 
  60.000    1.000    0.248   -3.852   24.708    1.000    0.239    0.524    0.239    0.000 
  61.000    1.000    1.198   -3.664   24.708    1.000    0.239    0.524    0.239    0.000 
  62.000    1.000    2.076   -3.256   24.706    1.000    0.239    0.524    0.239    0.000 
  63.000    1.000    2.818   -2.640   24.709    1.000    0.239    0.524    0.239    0.000 
  64.000    1.000    3.392   -1.859   24.706    1.000    0.239    0.524    0.239    0.000 
  65.000    1.000    3.751   -0.959   24.700    1.000    0.239    0.524    0.239    0.000 
  66.000    2.000    4.825    0.000   24.539    1.000    0.239    0.524    0.239    0.000 
  67.000    1.000    4.728    0.978   24.539    1.000    0.239    0.524    0.239    0.000 
  68.000    1.000    4.437    1.903   24.534    1.000    0.239    0.524    0.239    0.000 
  69.000    1.000    3.964    2.756   24.536    1.000    0.239    0.524    0.239    0.000 
  70.000    1.000    3.324    3.499   24.541    1.000    0.239    0.524    0.239    0.000 
  71.000    2.000    2.550    4.097   24.535    1.000    0.239    0.524    0.239    0.000 
  72.000    1.000    1.681    4.522   24.532    1.000    0.239    0.524    0.239    0.000 
  73.000    1.000    0.730    4.769   24.539    1.000    0.239    0.524    0.239    0.000 
  74.000    1.000   -0.243    4.821   24.533    1.000    0.239    0.524    0.239    0.000 
  75.000    1.000   -1.198    4.670   24.540    1.000    0.239    0.524    0.239    0.000 
  76.000    2.000   -2.119    4.335   24.537    1.000    0.239    0.524    0.239    0.000 
  77.000    1.000   -2.940    3.812   24.539    1.000    0.239    0.524    0.239    0.000 
  78.000    1.000   -3.649    3.144   24.541    1.000    0.239    0.524    0.239    0.000 
  79.000    1.000   -4.206    2.345   24.541    1.000    0.239    0.524    0.239    0.000 
  80.000    1.000   -4.593    1.444   24.535    1.000    0.239    0.524    0.239    0.000 
  81.000    2.000   -4.784    0.489   24.537    1.000    0.239    0.524    0.239    0.000 
  82.000    1.000   -4.788   -0.486   24.537    1.000    0.239    0.524    0.239    0.000 
  83.000    1.000   -4.594   -1.441   24.534    1.000    0.239    0.524    0.239    0.000 
  84.000    1.000   -4.204   -2.329   24.535    1.000    0.239    0.524    0.239    0.000 
  85.000    1.000   -3.648   -3.130   24.534    1.000    0.239    0.524    0.239    0.000 
  86.000    1.000   -2.939   -3.806   24.536    1.000    0.239    0.524    0.239    0.000 
  87.000    2.000   -2.112   -4.325   24.534    1.000    0.239    0.524    0.239    0.000 
  88.000    1.000   -1.202   -4.661   24.540    1.000    0.239    0.524    0.239    0.000 
  89.000    1.000   -0.244   -4.811   24.532    1.000    0.239    0.524    0.239    0.000 
  90.000    1.000    0.732   -4.761   24.535    1.000    0.239    0.524    0.239    0.000 
  91.000    1.000    1.676   -4.511   24.535    1.000    0.239    0.524    0.239    0.000 
  92.000    2.000    2.551   -4.084   24.536    1.000    0.239    0.524    0.239    0.000 
  93.000    1.000    3.327   -3.487   24.534    1.000    0.239    0.524    0.239    0.000 
  94.000    1.000    3.961   -2.750   24.540    1.000    0.239    0.524    0.239    0.000 
  95.000    1.000    4.437   -1.893   24.541    1.000    0.239    0.524    0.239    0.000 
  96.000    1.000    4.725   -0.961   24.540    1.000    0.239    0.524    0.239    0.000 
  97.000    1.000    5.770    0.002   24.331    1.000    0.239    0.524    0.239    0.000 
  98.000    1.000    5.689    0.978   24.336    1.000    0.239    0.524    0.239    0.000 
  99.000    1.000    5.438    1.925   24.328    1.000    0.239    0.524    0.239    0.000 
 100.000    1.000    5.034    2.817   24.332    1.000    0.239    0.524    0.239    0.000 
 101.000    1.000    4.488    3.624   24.331    1.000    0.239    0.524    0.239    0.000 
 102.000    1.000    3.818    4.332   24.328    1.000    0.239    0.524    0.239    0.000 
 103.000    1.000    3.024    4.909   24.329    1.000    0.239    0.524    0.239    0.000 
 104.000    1.000    2.159    5.359   24.329    1.000    0.239    0.524    0.239    0.000 
 105.000    1.000    1.219    5.640   24.332    1.000    0.239    0.524    0.239    0.000 
 106.000    1.000    0.247    5.768   24.331    1.000    0.239    0.524    0.239    0.000 
 107.000    1.000   -0.727    5.720   24.330    1.000    0.239    0.524    0.239    0.000 
 108.000    1.000   -1.684    5.514   24.336    1.000    0.239    0.524    0.239    0.000 
 109.000    1.000   -2.588    5.156   24.335    1.000    0.239    0.524    0.239    0.000 
 110.000    1.000   -3.428    4.645   24.336    1.000    0.239    0.524    0.239    0.000 
 111.000    1.000   -4.162    3.992   24.332    1.000    0.239    0.524    0.239    0.000 
 112.000    1.000   -4.768    3.233   24.330    1.000    0.239    0.524    0.239    0.000 
 113.000    1.000   -5.252    2.377   24.326    1.000    0.239    0.524    0.239    0.000 
 114.000    1.000   -5.570    1.454   24.326    1.000    0.239    0.524    0.239    0.000 
 115.000    1.000   -5.739    0.490   24.332    1.000    0.239    0.524    0.239    0.000 
 116.000    1.000   -5.742   -0.479   24.327    1.000    0.239    0.524    0.239    0.000 
 117.000    1.000   -5.572   -1.448   24.335    1.000    0.239    0.524    0.239    0.000 
 118.000    1.000   -5.248   -2.372   24.329    1.000    0.239    0.524    0.239    0.000 
 119.000    1.000   -4.770   -3.221   24.334    1.000    0.239    0.524    0.239    0.000 
 120.000    1.000   -4.156   -3.985   24.326    1.000    0.239    0.524    0.239    0.000 
 121.000    1.000   -3.421   -4.629   24.335    1.000    0.239    0.524    0.239    0.000 
 122.000    1.000   -2.595   -5.140   24.335    1.000    0.239    0.524    0.239    0.000 
 123.000    1.000   -1.680   -5.506   24.328    1.000    0.239    0.524    0.239    0.000 
 124.000    1.000   -0.728   -5.709   24.331    1.000    0.239    0.524    0.239    0.000 
 125.000    1.000    0.246   -5.753   24.329    1.000    0.239    0.524    0.239    0.000 
 126.000    1.000    1.224   -5.634   24.328    1.000    0.239    0.524    0.239    0.000 
 127.000    1.000    2.159   -5.345   24.329    1.000    0.239    0.524    0.239    0.000 
 128.000    1.000    3.031   -4.906   24.335    1.000    0.239    0.524    0.239    0.000 
 129.000    1.000    3.815   -4.319   24.335    1.000    0.239    0.524    0.239    0.000 
 130.000    1.000    4.490   -3.615   24.328    1.000    0.239    0.524    0.239    0.000 
 131.000    1.000    5.039   -2.805   24.329    1.000    0.239    0.524    0.239    0.000 
 132.000    1.000    5.442   -1.920   24.335    1.000    0.239    0.524    0.239    0.000 
 133.000    1.000    5.690   -0.968   24.331    1.000    0.239    0.524    0.239    0.000 
 134.000    1.000    6.708    0.004   24.086    1.000    0.239    0.524    0.239    0.000 
 135.000    1.000    6.635    0.980   24.093    1.000    0.239    0.524    0.239    0.000 
 136.000    1.000    6.427    1.933   24.087    1.000    0.239    0.524    0.239    0.000 
 137.000    1.000    6.071    2.854   24.093    1.000    0.239    0.524    0.239    0.000 
 138.000    1.000    5.595    3.709   24.090    1.000    0.239    0.524    0.239    0.000 
 139.000    1.000    5.001    4.483   24.089    1.000    0.239    0.524    0.239    0.000 
 140.000    1.000    4.292    5.159   24.085    1.000    0.239    0.524    0.239    0.000 
 141.000    1.000    3.498    5.727   24.085    1.000    0.239    0.524    0.239    0.000 
 142.000    1.000    2.625    6.170   24.093    1.000    0.239    0.524    0.239    0.000 
 143.000    1.000    1.706    6.487   24.093    1.000    0.239    0.524    0.239    0.000 
 144.000    1.000    0.734    6.669   24.089    1.000    0.239    0.524    0.239    0.000 
 145.000    1.000   -0.242    6.705   24.089    1.000    0.239    0.524    0.239    0.000 
 146.000    1.000   -1.213    6.593   24.085    1.000    0.239    0.524    0.239    0.000 
 147.000    1.000   -2.161    6.350   24.085    1.000    0.239    0.524    0.239    0.000 
 148.000    1.000   -3.063    5.963   24.086    1.000    0.239    0.524    0.239    0.000 
 149.000    1.000   -3.897    5.460   24.088    1.000    0.239    0.524    0.239    0.000 
 150.000    1.000   -4.645    4.831   24.094    1.000    0.239    0.524    0.239    0.000 
 151.000    1.000   -5.299    4.107   24.090    1.000    0.239    0.524    0.239    0.000 
 152.000    1.000   -5.840    3.287   24.085    1.000    0.239    0.524    0.239    0.000 
 153.000    1.000   -6.258    2.404   24.087    1.000    0.239    0.524    0.239    0.000 
 154.000    1.000   -6.541    1.463   24.092    1.000    0.239    0.524    0.239    0.000 
 155.000    1.000   -6.686    0.494   24.087    1.000    0.239    0.524    0.239    0.000 
 156.000    1.000   -6.678   -0.483   24.094    1.000    0.239    0.524    0.239    0.000 
 157.000    1.000   -6.543   -1.448   24.088    1.000    0.239    0.524    0.239    0.000 
 158.000    1.000   -6.255   -2.395   24.093    1.000    0.239    0.524    0.239    0.000 
 159.000    1.000   -5.841   -3.278   24.094    1.000    0.239    0.524    0.239    0.000 
 160.000    1.000   -5.302   -4.097   24.094    1.000    0.239    0.524    0.239    0.000 
 161.000    1.000   -4.648   -4.820   24.090    1.000    0.239    0.524    0.239    0.000 
 162.000    1.000   -3.894   -5.446   24.087    1.000    0.239    0.524    0.239    0.000 
 163.000    1.000   -3.063   -5.961   24.086    1.000    0.239    0.524    0.239    0.000 
 164.000    1.000   -2.161   -6.339   24.086    1.000    0.239    0.524    0.239    0.000 
 165.000    1.000   -1.210   -6.592   24.092    1.000    0.239    0.524    0.239    0.000 
 166.000    1.000   -0.244   -6.694   24.088    1.000    0.239    0.524    0.239    0.000 
 167.000    1.000    0.740   -6.662   24.087    1.000    0.239    0.524    0.239    0.000 
 168.000    1.000    1.703   -6.483   24.091    1.000    0.239    0.524    0.239    0.000 
 169.000    1.000    2.629   -6.167   24.089    1.000    0.239    0.524    0.239    0.000 
 170.000    1.000    3.499   -5.714   24.091    1.000    0.239    0.524    0.239    0.000 
 171.000    1.000    4.294   -5.151   24.092    1.000    0.239    0.524    0.239    0.000 
 172.000    1.000    5.001   -4.466   24.093    1.000    0.239    0.524    0.239    0.000 
 173.000    1.000    5.596   -3.694   24.093    1.000    0.239    0.524    0.239    0.000 
 174.000    1.000    6.072   -2.840   24.088    1.000    0.239    0.524    0.239    0.000 
 175.000    1.000    6.423   -1.925   24.086    1.000    0.239    0.524    0.239    0.000 
 176.000    1.000    6.641   -0.974   24.085    1.000    0.239    0.524    0.239    0.000 
 177.000    1.000    7.640    0.005   23.815    1.000    0.239    0.524    0.239    0.000 
 178.000    1.000    7.574    0.980   23.814    1.000    0.239    0.524    0.239    0.000 
 179.000    1.000    7.393    1.937   23.807    1.000    0.239    0.524    0.239    0.000 
 180.000    1.000    7.081    2.867   23.816    1.000    0.239    0.524    0.239    0.000 
 181.000    1.000    6.652    3.753   23.814    1.000    0.239    0.524    0.239    0.000 
 182.000    1.000    6.124    4.572   23.807    1.000    0.239    0.524    0.239    0.000 
 183.000    1.000    5.491    5.314   23.813    1.000    0.239    0.524    0.239    0.000 
 184.000    1.000    4.768    5.971   23.814    1.000    0.239    0.524    0.239    0.000 
 185.000    1.000    3.962    6.532   23.809    1.000    0.239    0.524    0.239    0.000 
 186.000    1.000    3.091    6.983   23.812    1.000    0.239    0.524    0.239    0.000 
 187.000    1.000    2.173    7.325   23.807    1.000    0.239    0.524    0.239    0.000 
 188.000    1.000    1.224    7.540   23.807    1.000    0.239    0.524    0.239    0.000 
 189.000    1.000    0.251    7.630   23.808    1.000    0.239    0.524    0.239    0.000 
 190.000    1.000   -0.726    7.608   23.808    1.000    0.239    0.524    0.239    0.000 
 191.000    1.000   -1.694    7.442   23.815    1.000    0.239    0.524    0.239    0.000 
 192.000    1.000   -2.635    7.167   23.810    1.000    0.239    0.524    0.239    0.000 
 193.000    1.000   -3.528    6.775   23.813    1.000    0.239    0.524    0.239    0.000 
 194.000    1.000   -4.360    6.267   23.813    1.000    0.239    0.524    0.239    0.000 
 195.000    1.000   -5.130    5.651   23.809    1.000    0.239    0.524    0.239    0.000 
 196.000    1.000   -5.805    4.953   23.814    1.000    0.239    0.524    0.239    0.000 
 197.000    1.000   -6.393    4.168   23.815    1.000    0.239    0.524    0.239    0.000 
 198.000    1.000   -6.877    3.315   23.809    1.000    0.239    0.524    0.239    0.000 
 199.000    1.000   -7.238    2.410   23.810    1.000    0.239    0.524    0.239    0.000 
 200.000    1.000   -7.486    1.469   23.814    1.000    0.239    0.524    0.239    0.000 
 201.000    1.000   -7.610    0.499   23.807    1.000    0.239    0.524    0.239    0.000 
 202.000    1.000   -7.609   -0.481   23.807    1.000    0.239    0.524    0.239    0.000 
 203.000    1.000   -7.486   -1.449   23.809    1.000    0.239    0.524    0.239    0.000 
 204.000    1.000   -7.242   -2.402   23.815    1.000    0.239    0.524    0.239    0.000 
 205.000    1.000   -6.871   -3.303   23.812    1.000    0.239    0.524    0.239    0.000 
 206.000    1.000   -6.390   -4.160   23.808    1.000    0.239    0.524    0.239    0.000 
 207.000    1.000   -5.809   -4.946   23.807    1.000    0.239    0.524    0.239    0.000 
 208.000    1.000   -5.124   -5.648   23.812    1.000    0.239    0.524    0.239    0.000 
 209.000    1.000   -4.366   -6.255   23.815    1.000    0.239    0.524    0.239    0.000 
 210.000    1.000   -3.522   -6.763   23.808    1.000    0.239    0.524    0.239    0.000 
 211.000    1.000   -2.626   -7.156   23.815    1.000    0.239    0.524    0.239    0.000 
 212.000    1.000   -1.694   -7.434   23.810    1.000    0.239    0.524    0.239    0.000 
 213.000    1.000   -0.730   -7.590   23.807    1.000    0.239    0.524    0.239    0.000 
 214.000    1.000    0.247   -7.626   23.809    1.000    0.239    0.524    0.239    0.000 
 215.000    1.000    1.222   -7.534   23.815    1.000    0.239    0.524    0.239    0.000 
 216.000    1.000    2.180   -7.316   23.807    1.000    0.239    0.524    0.239    0.000 
 217.000    1.000    3.096   -6.976   23.814    1.000    0.239    0.524    0.239    0.000 
 218.000    1.000    3.964   -6.522   23.810    1.000    0.239    0.524    0.239    0.000 
 219.000    1.000    4.768   -5.963   23.809    1.000    0.239    0.524    0.239    0.000 
 220.000    1.000    5.493   -5.306   23.809    1.000    0.239    0.524    0.239    0.000 
 221.000    1.000    6.127   -4.565   23.816    1.000    0.239    0.524    0.239    0.000 
 222.000    1.000    6.656   -3.738   23.809    1.000    0.239    0.524    0.239    0.000 
 223.000    1.000    7.080   -2.859   23.809    1.000    0.239    0.524    0.239    0.000 
 224.000    1.000    7.384   -1.927   23.811    1.000    0.239    0.524    0.239    0.000 
 225.000    1.000    7.574   -0.971   23.815    1.000    0.239    0.524    0.239    0.000 
 226.000    1.000    8.560    0.002   23.493    1.000    0.239    0.524    0.239    0.000 
 227.000    1.000    8.502    0.982   23.495    1.000    0.239    0.524    0.239    0.000 
 228.000    1.000    8.331    1.939   23.502    1.000    0.239    0.524    0.239    0.000 
 229.000    1.000    8.058    2.882   23.495    1.000    0.239    0.524    0.239    0.000 
 230.000    1.000    7.677    3.775   23.499    1.000    0.239    0.524    0.239    0.000 
 231.000    2.000    7.198    4.629   23.497    1.000    0.239    0.524    0.239    0.000 
 232.000    1.000    6.621    5.418   23.497    1.000    0.239    0.524    0.239    0.000 
 233.000    1.000    5.964    6.139   23.496    1.000    0.239    0.524    0.239    0.000 
 234.000    1.000    5.230    6.776   23.492    1.000    0.239    0.524    0.239    0.000 
 235.000    1.000    4.416    7.324   23.498    1.000    0.239    0.524    0.239    0.000 
 236.000    1.000    3.556    7.782   23.502    1.000    0.239    0.524    0.239    0.000 
 237.000    1.000    2.643    8.135   23.498    1.000    0.239    0.524    0.239    0.000 
 238.000    1.000    1.706    8.384   23.497    1.000    0.239    0.524    0.239    0.000 
 239.000    1.000    0.740    8.526   23.497    1.000    0.239    0.524    0.239    0.000 
 240.000    2.000   -0.236    8.554   23.494    1.000    0.239    0.524    0.239    0.000 
 241.000    1.000   -1.210    8.469   23.499    1.000    0.239    0.524    0.239    0.000 
 242.000    1.000   -2.164    8.270   23.500    1.000    0.239    0.524    0.239    0.000 
 243.000    1.000   -3.096    7.970   23.495    1.000    0.239    0.524    0.239    0.000 
 244.000    1.000   -3.981    7.564   23.499    1.000    0.239    0.524    0.239    0.000 
 245.000    1.000   -4.826    7.066   23.498    1.000    0.239    0.524    0.239    0.000 
 246.000    1.000   -5.599    6.470   23.498    1.000    0.239    0.524    0.239    0.000 
 247.000    1.000   -6.297    5.788   23.493    1.000    0.239    0.524    0.239    0.000 
 248.000    1.000   -6.912    5.030   23.502    1.000    0.239    0.524    0.239    0.000 
 249.000    2.000   -7.438    4.208   23.493    1.000    0.239    0.524    0.239    0.000 
 250.000    1.000   -7.867    3.330   23.493    1.000    0.239    0.524    0.239    0.000 
 251.000    1.000   -8.203    2.410   23.492    1.000    0.239    0.524    0.239    0.000 
 252.000    1.000   -8.417    1.460   23.502    1.000    0.239    0.524    0.239    0.000 
 253.000    1.000   -8.527    0.497   23.498    1.000    0.239    0.524    0.239    0.000 
 254.000    1.000   -8.531   -0.480   23.498    1.000    0.239    0.524    0.239    0.000 
 255.000    1.000   -8.425   -1.450   23.492    1.000    0.239    0.524    0.239    0.000 
 256.000    1.000   -8.195   -2.399   23.498    1.000    0.239    0.524    0.239    0.000 
 257.000    1.000   -7.874   -3.321   23.497    1.000    0.239    0.524    0.239    0.000 
 258.000    2.000   -7.437   -4.204   23.500    1.000    0.239    0.524    0.239    0.000 
 259.000    1.000   -6.914   -5.026   23.497    1.000    0.239    0.524    0.239    0.000 
 260.000    1.000   -6.293   -5.774   23.500    1.000    0.239    0.524    0.239    0.000 
 261.000    1.000   -5.591   -6.455   23.502    1.000    0.239    0.524    0.239    0.000 
 262.000    1.000   -4.825   -7.049   23.501    1.000    0.239    0.524    0.239    0.000 
 263.000    1.000   -3.982   -7.554   23.496    1.000    0.239    0.524    0.239    0.000 
 264.000    1.000   -3.094   -7.962   23.498    1.000    0.239    0.524    0.239    0.000 
 265.000    1.000   -2.166   -8.262   23.501    1.000    0.239    0.524    0.239    0.000 
 266.000    1.000   -1.210   -8.455   23.500    1.000    0.239    0.524    0.239    0.000 
 267.000    2.000   -0.235   -8.543   23.500    1.000    0.239    0.524    0.239    0.000 
 268.000    1.000    0.736   -8.518   23.502    1.000    0.239    0.524    0.239    0.000 
 269.000    1.000    1.702   -8.376   23.499    1.000    0.239    0.524    0.239    0.000 
 270.000    1.000    2.644   -8.130   23.497    1.000    0.239    0.524    0.239    0.000 
 271.000    1.000    3.560   -7.777   23.496    1.000    0.239    0.524    0.239    0.000 
 272.000    1.000    4.424   -7.322   23.501    1.000    0.239    0.524    0.239    0.000 
 273.000    1.000    5.229   -6.766   23.496    1.000    0.239    0.524    0.239    0.000 
 274.000    1.000    5.960   -6.128   23.496    1.000    0.239    0.524    0.239    0.000 
 275.000    1.000    6.620   -5.411   23.495    1.000    0.239    0.524    0.239    0.000 
 276.000    2.000    7.194   -4.615   23.493    1.000    0.239    0.524    0.239    0.000 
 277.000    1.000    7.675   -3.773   23.502    1.000    0.239    0.524    0.239    0.000 
 278.000    1.000    8.058   -2.868   23.495    1.000    0.239    0.524    0.239    0.000 
 279.000    1.000    8.331   -1.934   23.502    1.000    0.239    0.524    0.239    0.000 
 280.000    1.000    8.501   -0.972   23.495    1.000    0.239    0.524    0.239    0.000 
 281.000    2.000    9.462    0.007   23.148    1.000    0.239    0.524    0.239    0.000 
 282.000    1.000    9.408    0.977   23.145    1.000    0.239    0.524    0.239    0.000 
 283.000    1.000    9.263    1.940   23.148    1.000    0.239    0.524    0.239    0.000 
 284.000    1.000    9.010    2.879   23.146    1.000    0.239    0.524    0.239    0.000 
 285.000    1.000    8.670    3.789   23.147    1.000    0.239    0.524    0.239    0.000 
 286.000    1.000    8.237    4.659   23.147    1.000    0.239    0.524    0.239    0.000 
 287.000    1.000    7.708    5.484   23.150    1.000    0.239    0.524    0.239    0.000 
 288.000    1.000    7.107    6.247   23.146    1.000    0.239    0.524    0.239    0.000 
 289.000    1.000    6.430    6.944   23.144    1.000    0.239    0.524    0.239    0.000 
 290.000    1.000    5.677    7.567   23.147    1.000    0.239    0.524    0.239    0.000 
 291.000    2.000    4.875    8.112   23.146    1.000    0.239    0.524    0.239    0.000 
 292.000    1.000    4.014    8.567   23.147    1.000    0.239    0.524    0.239    0.000 
 293.000    1.000    3.116    8.932   23.145    1.000    0.239    0.524    0.239    0.000 
 294.000    1.000    2.181    9.203   23.151    1.000    0.239    0.524    0.239    0.000 
 295.000    1.000    1.222    9.386   23.144    1.000    0.239    0.524    0.239    0.000 
 296.000    1.000    0.252    9.452   23.147    1.000    0.239    0.524    0.239    0.000 
 297.000    1.000   -0.726    9.430   23.146    1.000    0.239    0.524    0.239    0.000 
 298.000    1.000   -1.688    9.302   23.152    1.000    0.239    0.524    0.239    0.000 
 299.000    1.000   -2.638    9.079   23.149    1.000    0.239    0.524    0.239    0.000 
 300.000    1.000   -3.555    8.768   23.144    1.000    0.239    0.524    0.239    0.000 
 301.000    2.000   -4.438    8.351   23.151    1.000    0.239    0.524    0.239    0.000 
 302.000    1.000   -5.274    7.853   23.150    1.000    0.239    0.524    0.239    0.000 
 303.000    1.000   -6.056    7.266   23.144    1.000    0.239    0.524    0.239    0.000 
 304.000    1.000   -6.766    6.607   23.146    1.000    0.239    0.524    0.239    0.000 
 305.000    1.000   -7.409    5.869   23.148    1.000    0.239    0.524    0.239    0.000 
 306.000    1.000   -7.973    5.079   23.150    1.000    0.239    0.524    0.239    0.000 
 307.000    1.000   -8.452    4.237   23.151    1.000    0.239    0.524    0.239    0.000 
 308.000    1.000   -8.843    3.336   23.145    1.000    0.239    0.524    0.239    0.000 
 309.000    1.000   -9.137    2.409   23.152    1.000    0.239    0.524    0.239    0.000 
 310.000    1.000   -9.335    1.455   23.147    1.000    0.239    0.524    0.239    0.000 
 311.000    2.000   -9.436    0.489   23.143    1.000    0.239    0.524    0.239    0.000 
 312.000    1.000   -9.438   -0.485   23.150    1.000    0.239    0.524    0.239    0.000 
 313.000    1.000   -9.341   -1.447   23.151    1.000    0.239    0.524    0.239    0.000 
 314.000    1.000   -9.135   -2.407   23.147    1.000    0.239    0.524    0.239    0.000 
 315.000    1.000   -8.843   -3.333   23.151    1.000    0.239    0.524    0.239    0.000 
 316.000    1.000   -8.454   -4.218   23.145    1.000    0.239    0.524    0.239    0.000 
 317.000    1.000   -7.975   -5.072   23.146    1.000    0.239    0.524    0.239    0.000 
 318.000    1.000   -7.410   -5.864   23.152    1.000    0.239    0.524    0.239    0.000 
 319.000    1.000   -6.766   -6.598   23.149    1.000    0.239    0.524    0.239    0.000 
 320.000    1.000   -6.054   -7.258   23.151    1.000    0.239    0.524    0.239    0.000 
 321.000    1.000   -5.273   -7.836   23.151    1.000    0.239    0.524    0.239    0.000 
