RBC_V2.data

21702 atoms
3202 bonds
8346 ellipsoids

7 atom types
3 bond types

-35 35 xlo xhi
-35 35 ylo yhi
-35 35 zlo zhi


Atoms

  37.000    1.000    0.719   -2.810   24.839    1.000    0.239    0.524    0.000
  38.000    1.000    1.597   -2.423   24.831    1.000    0.239    0.524    0.000
  39.000    1.000    2.295   -1.779   24.832    1.000    0.239    0.524    0.000
  40.000    1.000    2.751   -0.940   24.831    1.000    0.239    0.524    0.000
  41.000    1.000    3.870    0.005   24.710    1.000    0.239    0.524    0.000
  42.000    1.000    3.747    0.969   24.701    1.000    0.239    0.524    0.000
  43.000    1.000    3.385    1.866   24.700    1.000    0.239    0.524    0.000
  44.000    1.000    2.817    2.648   24.705    1.000    0.239    0.524    0.000
  45.000    1.000    2.079    3.268   24.703    1.000    0.239    0.524    0.000
  46.000    1.000    1.197    3.679   24.709    1.000    0.239    0.524    0.000
  47.000    1.000    0.246    3.861   24.702    1.000    0.239    0.524    0.000
  48.000    1.000   -0.723    3.795   24.703    1.000    0.239    0.524    0.000
  49.000    1.000   -1.637    3.505   24.706    1.000    0.239    0.524    0.000
  50.000    1.000   -2.461    2.982   24.701    1.000    0.239    0.524    0.000
  51.000    1.000   -3.122    2.278   24.705    1.000    0.239    0.524    0.000
  52.000    1.000   -3.589    1.424   24.703    1.000    0.239    0.524    0.000
  53.000    1.000   -3.828    0.492   24.701    1.000    0.239    0.524    0.000
  54.000    1.000   -3.826   -0.482   24.707    1.000    0.239    0.524    0.000
  55.000    1.000   -3.586   -1.417   24.702    1.000    0.239    0.524    0.000
  56.000    1.000   -3.116   -2.269   24.707    1.000    0.239    0.524    0.000
  57.000    1.000   -2.460   -2.969   24.704    1.000    0.239    0.524    0.000
  58.000    1.000   -1.639   -3.493   24.703    1.000    0.239    0.524    0.000
  59.000    1.000   -0.717   -3.791   24.702    1.000    0.239    0.524    0.000
  60.000    1.000    0.245   -3.853   24.703    1.000    0.239    0.524    0.000
  61.000    1.000    1.198   -3.671   24.704    1.000    0.239    0.524    0.000
  62.000    1.000    2.078   -3.261   24.708    1.000    0.239    0.524    0.000
  63.000    1.000    2.822   -2.644   24.700    1.000    0.239    0.524    0.000
  64.000    1.000    3.390   -1.860   24.708    1.000    0.239    0.524    0.000
  65.000    1.000    3.747   -0.957   24.707    1.000    0.239    0.524    0.000
  66.000    2.000    4.823    0.001   24.533    1.000    0.239    0.524    0.000
  67.000    1.000    4.728    0.975   24.535    1.000    0.239    0.524    0.000
  68.000    1.000    4.432    1.904   24.541    1.000    0.239    0.524    0.000
  69.000    1.000    3.960    2.755   24.538    1.000    0.239    0.524    0.000
  70.000    1.000    3.329    3.494   24.532    1.000    0.239    0.524    0.000
  71.000    2.000    2.552    4.097   24.532    1.000    0.239    0.524    0.000
  72.000    1.000    1.675    4.518   24.537    1.000    0.239    0.524    0.000
  73.000    1.000    0.736    4.772   24.538    1.000    0.239    0.524    0.000
  74.000    1.000   -0.238    4.813   24.535    1.000    0.239    0.524    0.000
  75.000    1.000   -1.204    4.674   24.536    1.000    0.239    0.524    0.000
  76.000    2.000   -2.120    4.331   24.536    1.000    0.239    0.524    0.000
  77.000    1.000   -2.947    3.819   24.541    1.000    0.239    0.524    0.000
  78.000    1.000   -3.647    3.140   24.533    1.000    0.239    0.524    0.000
  79.000    1.000   -4.205    2.343   24.539    1.000    0.239    0.524    0.000
  80.000    1.000   -4.591    1.448   24.537    1.000    0.239    0.524    0.000
  81.000    1.000   -4.790    0.488   24.535    1.000    0.239    0.524    0.000
  82.000    2.000   -4.787   -0.481   24.532    1.000    0.239    0.524    0.000
  83.000    1.000   -4.592   -1.433   24.540    1.000    0.239    0.524    0.000
  84.000    1.000   -4.206   -2.332   24.539    1.000    0.239    0.524    0.000
  85.000    1.000   -3.649   -3.133   24.540    1.000    0.239    0.524    0.000
  86.000    1.000   -2.942   -3.801   24.534    1.000    0.239    0.524    0.000
  87.000    2.000   -2.121   -4.318   24.533    1.000    0.239    0.524    0.000
  88.000    1.000   -1.203   -4.663   24.532    1.000    0.239    0.524    0.000
  89.000    1.000   -0.234   -4.802   24.537    1.000    0.239    0.524    0.000
  90.000    1.000    0.734   -4.761   24.535    1.000    0.239    0.524    0.000
  91.000    1.000    1.678   -4.509   24.538    1.000    0.239    0.524    0.000
  92.000    2.000    2.553   -4.084   24.533    1.000    0.239    0.524    0.000
  93.000    1.000    3.324   -3.490   24.534    1.000    0.239    0.524    0.000
  94.000    1.000    3.964   -2.742   24.537    1.000    0.239    0.524    0.000
  95.000    1.000    4.430   -1.898   24.535    1.000    0.239    0.524    0.000
  96.000    1.000    4.725   -0.968   24.536    1.000    0.239    0.524    0.000
  97.000    1.000    5.766    0.007   24.336    1.000    0.239    0.524    0.000
  98.000    1.000    5.692    0.980   24.328    1.000    0.239    0.524    0.000
  99.000    1.000    5.437    1.926   24.336    1.000    0.239    0.524    0.000
 100.000    1.000    5.037    2.818   24.332    1.000    0.239    0.524    0.000
 101.000    1.000    4.495    3.625   24.326    1.000    0.239    0.524    0.000
 102.000    1.000    3.818    4.333   24.334    1.000    0.239    0.524    0.000
 103.000    1.000    3.030    4.914   24.327    1.000    0.239    0.524    0.000
 104.000    1.000    2.155    5.352   24.334    1.000    0.239    0.524    0.000
 105.000    1.000    1.218    5.642   24.329    1.000    0.239    0.524    0.000
 106.000    1.000    0.254    5.763   24.333    1.000    0.239    0.524    0.000
 107.000    1.000   -0.726    5.726   24.327    1.000    0.239    0.524    0.000
 108.000    1.000   -1.685    5.517   24.331    1.000    0.239    0.524    0.000
 109.000    1.000   -2.590    5.158   24.332    1.000    0.239    0.524    0.000
 110.000    1.000   -3.423    4.640   24.331    1.000    0.239    0.524    0.000
 111.000    1.000   -4.157    3.997   24.334    1.000    0.239    0.524    0.000
 112.000    1.000   -4.772    3.235   24.333    1.000    0.239    0.524    0.000
 113.000    1.000   -5.248    2.384   24.328    1.000    0.239    0.524    0.000
 114.000    1.000   -5.575    1.461   24.331    1.000    0.239    0.524    0.000
 115.000    1.000   -5.739    0.492   24.327    1.000    0.239    0.524    0.000
 116.000    1.000   -5.738   -0.483   24.329    1.000    0.239    0.524    0.000
 117.000    1.000   -5.575   -1.443   24.336    1.000    0.239    0.524    0.000
 118.000    1.000   -5.250   -2.367   24.336    1.000    0.239    0.524    0.000
 119.000    1.000   -4.775   -3.228   24.326    1.000    0.239    0.524    0.000
 120.000    1.000   -4.153   -3.984   24.332    1.000    0.239    0.524    0.000
 121.000    1.000   -3.426   -4.626   24.335    1.000    0.239    0.524    0.000
 122.000    1.000   -2.593   -5.144   24.333    1.000    0.239    0.524    0.000
 123.000    1.000   -1.686   -5.513   24.334    1.000    0.239    0.524    0.000
 124.000    1.000   -0.724   -5.709   24.327    1.000    0.239    0.524    0.000
 125.000    1.000    0.250   -5.755   24.334    1.000    0.239    0.524    0.000
 126.000    1.000    1.224   -5.626   24.330    1.000    0.239    0.524    0.000
 127.000    1.000    2.153   -5.348   24.327    1.000    0.239    0.524    0.000
 128.000    1.000    3.023   -4.908   24.334    1.000    0.239    0.524    0.000
 129.000    1.000    3.815   -4.326   24.328    1.000    0.239    0.524    0.000
 130.000    1.000    4.490   -3.618   24.333    1.000    0.239    0.524    0.000
 131.000    1.000    5.041   -2.811   24.336    1.000    0.239    0.524    0.000
 132.000    1.000    5.445   -1.919   24.332    1.000    0.239    0.524    0.000
 133.000    1.000    5.691   -0.973   24.331    1.000    0.239    0.524    0.000
 134.000    1.000    6.708    0.010   24.093    1.000    0.239    0.524    0.000
 135.000    1.000    6.636    0.982   24.093    1.000    0.239    0.524    0.000
 136.000    1.000    6.422    1.935   24.088    1.000    0.239    0.524    0.000
 137.000    1.000    6.071    2.854   24.085    1.000    0.239    0.524    0.000
 138.000    1.000    5.600    3.708   24.085    1.000    0.239    0.524    0.000
 139.000    1.000    5.000    4.482   24.089    1.000    0.239    0.524    0.000
 140.000    1.000    4.291    5.156   24.085    1.000    0.239    0.524    0.000
 141.000    1.000    3.499    5.729   24.093    1.000    0.239    0.524    0.000
 142.000    1.000    2.623    6.175   24.089    1.000    0.239    0.524    0.000
 143.000    1.000    1.705    6.494   24.089    1.000    0.239    0.524    0.000
 144.000    1.000    0.736    6.666   24.092    1.000    0.239    0.524    0.000
 145.000    1.000   -0.242    6.708   24.089    1.000    0.239    0.524    0.000
 146.000    1.000   -1.213    6.598   24.093    1.000    0.239    0.524    0.000
 147.000    1.000   -2.156    6.354   24.084    1.000    0.239    0.524    0.000
 148.000    1.000   -3.056    5.963   24.093    1.000    0.239    0.524    0.000
 149.000    1.000   -3.899    5.454   24.084    1.000    0.239    0.524    0.000
 150.000    1.000   -4.643    4.831   24.087    1.000    0.239    0.524    0.000
 151.000    1.000   -5.300    4.098   24.085    1.000    0.239    0.524    0.000
 152.000    1.000   -5.844    3.287   24.087    1.000    0.239    0.524    0.000
 153.000    1.000   -6.253    2.398   24.092    1.000    0.239    0.524    0.000
 154.000    1.000   -6.544    1.463   24.092    1.000    0.239    0.524    0.000
 155.000    1.000   -6.685    0.497   24.089    1.000    0.239    0.524    0.000
 156.000    1.000   -6.685   -0.484   24.088    1.000    0.239    0.524    0.000
 157.000    1.000   -6.539   -1.455   24.087    1.000    0.239    0.524    0.000
 158.000    1.000   -6.256   -2.391   24.086    1.000    0.239    0.524    0.000
 159.000    1.000   -5.837   -3.276   24.089    1.000    0.239    0.524    0.000
 160.000    1.000   -5.303   -4.093   24.086    1.000    0.239    0.524    0.000
 161.000    1.000   -4.650   -4.826   24.086    1.000    0.239    0.524    0.000
 162.000    1.000   -3.899   -5.449   24.089    1.000    0.239    0.524    0.000
 163.000    1.000   -3.064   -5.962   24.088    1.000    0.239    0.524    0.000
 164.000    1.000   -2.161   -6.337   24.087    1.000    0.239    0.524    0.000
 165.000    1.000   -1.211   -6.586   24.089    1.000    0.239    0.524    0.000
 166.000    1.000   -0.243   -6.695   24.084    1.000    0.239    0.524    0.000
 167.000    1.000    0.735   -6.654   24.087    1.000    0.239    0.524    0.000
 168.000    1.000    1.703   -6.477   24.085    1.000    0.239    0.524    0.000
 169.000    1.000    2.631   -6.169   24.090    1.000    0.239    0.524    0.000
 170.000    1.000    3.502   -5.722   24.085    1.000    0.239    0.524    0.000
 171.000    1.000    4.294   -5.147   24.086    1.000    0.239    0.524    0.000
 172.000    1.000    5.000   -4.472   24.086    1.000    0.239    0.524    0.000
 173.000    1.000    5.597   -3.690   24.088    1.000    0.239    0.524    0.000
 174.000    1.000    6.079   -2.840   24.090    1.000    0.239    0.524    0.000
 175.000    1.000    6.420   -1.923   24.092    1.000    0.239    0.524    0.000
 176.000    1.000    6.636   -0.971   24.085    1.000    0.239    0.524    0.000
 177.000    1.000    7.635    0.008   23.813    1.000    0.239    0.524    0.000
 178.000    1.000    7.575    0.978   23.814    1.000    0.239    0.524    0.000
 179.000    1.000    7.390    1.943   23.809    1.000    0.239    0.524    0.000
 180.000    1.000    7.075    2.865   23.815    1.000    0.239    0.524    0.000
 181.000    1.000    6.656    3.752   23.812    1.000    0.239    0.524    0.000
 182.000    1.000    6.121    4.571   23.807    1.000    0.239    0.524    0.000
 183.000    1.000    5.488    5.314   23.810    1.000    0.239    0.524    0.000
 184.000    1.000    4.760    5.972   23.811    1.000    0.239    0.524    0.000
 185.000    1.000    3.959    6.532   23.816    1.000    0.239    0.524    0.000
 186.000    1.000    3.095    6.981   23.808    1.000    0.239    0.524    0.000
 187.000    1.000    2.175    7.321   23.811    1.000    0.239    0.524    0.000
 188.000    1.000    1.223    7.536   23.809    1.000    0.239    0.524    0.000
 189.000    1.000    0.247    7.630   23.808    1.000    0.239    0.524    0.000
 190.000    1.000   -0.727    7.607   23.812    1.000    0.239    0.524    0.000
 191.000    1.000   -1.692    7.442   23.812    1.000    0.239    0.524    0.000
 192.000    1.000   -2.626    7.170   23.813    1.000    0.239    0.524    0.000
 193.000    1.000   -3.528    6.773   23.816    1.000    0.239    0.524    0.000
 194.000    1.000   -4.367    6.267   23.812    1.000    0.239    0.524    0.000
 195.000    1.000   -5.129    5.660   23.808    1.000    0.239    0.524    0.000
 196.000    1.000   -5.803    4.956   23.809    1.000    0.239    0.524    0.000
 197.000    1.000   -6.392    4.166   23.811    1.000    0.239    0.524    0.000
 198.000    1.000   -6.872    3.316   23.807    1.000    0.239    0.524    0.000
 199.000    1.000   -7.237    2.409   23.808    1.000    0.239    0.524    0.000
 200.000    1.000   -7.486    1.469   23.807    1.000    0.239    0.524    0.000
 201.000    1.000   -7.610    0.499   23.815    1.000    0.239    0.524    0.000
 202.000    1.000   -7.615   -0.485   23.808    1.000    0.239    0.524    0.000
 203.000    1.000   -7.488   -1.451   23.810    1.000    0.239    0.524    0.000
 204.000    1.000   -7.241   -2.396   23.815    1.000    0.239    0.524    0.000
 205.000    1.000   -6.868   -3.307   23.813    1.000    0.239    0.524    0.000
 206.000    1.000   -6.390   -4.163   23.812    1.000    0.239    0.524    0.000
 207.000    1.000   -5.802   -4.940   23.816    1.000    0.239    0.524    0.000
 208.000    1.000   -5.131   -5.643   23.812    1.000    0.239    0.524    0.000
 209.000    1.000   -4.361   -6.252   23.809    1.000    0.239    0.524    0.000
 210.000    1.000   -3.524   -6.760   23.808    1.000    0.239    0.524    0.000
 211.000    1.000   -2.630   -7.161   23.816    1.000    0.239    0.524    0.000
 212.000    1.000   -1.696   -7.435   23.813    1.000    0.239    0.524    0.000
 213.000    1.000   -0.728   -7.592   23.812    1.000    0.239    0.524    0.000
 214.000    1.000    0.255   -7.625   23.812    1.000    0.239    0.524    0.000
 215.000    1.000    1.218   -7.526   23.815    1.000    0.239    0.524    0.000
 216.000    1.000    2.177   -7.315   23.808    1.000    0.239    0.524    0.000
 217.000    1.000    3.096   -6.971   23.808    1.000    0.239    0.524    0.000
 218.000    1.000    3.962   -6.522   23.810    1.000    0.239    0.524    0.000
 219.000    1.000    4.768   -5.963   23.811    1.000    0.239    0.524    0.000
 220.000    1.000    5.486   -5.306   23.815    1.000    0.239    0.524    0.000
 221.000    1.000    6.121   -4.559   23.807    1.000    0.239    0.524    0.000
 222.000    1.000    6.651   -3.743   23.816    1.000    0.239    0.524    0.000
 223.000    1.000    7.081   -2.861   23.810    1.000    0.239    0.524    0.000
 224.000    1.000    7.392   -1.930   23.814    1.000    0.239    0.524    0.000
 225.000    1.000    7.578   -0.968   23.816    1.000    0.239    0.524    0.000
 226.000    1.000    8.555    0.004   23.493    1.000    0.239    0.524    0.000
 227.000    1.000    8.499    0.978   23.496    1.000    0.239    0.524    0.000
 228.000    1.000    8.331    1.939   23.493    1.000    0.239    0.524    0.000
 229.000    1.000    8.059    2.876   23.500    1.000    0.239    0.524    0.000
 230.000    1.000    7.681    3.778   23.493    1.000    0.239    0.524    0.000
 231.000    2.000    7.198    4.631   23.499    1.000    0.239    0.524    0.000
 232.000    1.000    6.629    5.417   23.497    1.000    0.239    0.524    0.000
 233.000    1.000    5.966    6.135   23.498    1.000    0.239    0.524    0.000
 234.000    1.000    5.226    6.779   23.495    1.000    0.239    0.524    0.000
 235.000    1.000    4.421    7.327   23.501    1.000    0.239    0.524    0.000
 236.000    1.000    3.554    7.783   23.497    1.000    0.239    0.524    0.000
 237.000    1.000    2.646    8.137   23.498    1.000    0.239    0.524    0.000
 238.000    1.000    1.706    8.382   23.496    1.000    0.239    0.524    0.000
 239.000    1.000    0.739    8.527   23.495    1.000    0.239    0.524    0.000
 240.000    2.000   -0.235    8.549   23.495    1.000    0.239    0.524    0.000
 241.000    1.000   -1.208    8.471   23.498    1.000    0.239    0.524    0.000
 242.000    1.000   -2.165    8.275   23.499    1.000    0.239    0.524    0.000
 243.000    1.000   -3.094    7.975   23.500    1.000    0.239    0.524    0.000
 244.000    1.000   -3.980    7.567   23.496    1.000    0.239    0.524    0.000
 245.000    1.000   -4.822    7.059   23.500    1.000    0.239    0.524    0.000
 246.000    1.000   -5.590    6.466   23.493    1.000    0.239    0.524    0.000
 247.000    1.000   -6.290    5.783   23.498    1.000    0.239    0.524    0.000
 248.000    1.000   -6.916    5.035   23.493    1.000    0.239    0.524    0.000
 249.000    2.000   -7.436    4.214   23.494    1.000    0.239    0.524    0.000
 250.000    1.000   -7.872    3.330   23.499    1.000    0.239    0.524    0.000
 251.000    1.000   -8.195    2.413   23.501    1.000    0.239    0.524    0.000
 252.000    1.000   -8.425    1.464   23.500    1.000    0.239    0.524    0.000
 253.000    1.000   -8.529    0.490   23.493    1.000    0.239    0.524    0.000
 254.000    1.000   -8.535   -0.480   23.502    1.000    0.239    0.524    0.000
 255.000    1.000   -8.423   -1.454   23.497    1.000    0.239    0.524    0.000
 256.000    1.000   -8.203   -2.400   23.501    1.000    0.239    0.524    0.000
 257.000    1.000   -7.868   -3.327   23.495    1.000    0.239    0.524    0.000
 258.000    2.000   -7.444   -4.198   23.500    1.000    0.239    0.524    0.000
 259.000    1.000   -6.910   -5.020   23.501    1.000    0.239    0.524    0.000
 260.000    1.000   -6.297   -5.774   23.501    1.000    0.239    0.524    0.000
 261.000    1.000   -5.596   -6.454   23.494    1.000    0.239    0.524    0.000
 262.000    1.000   -4.825   -7.049   23.498    1.000    0.239    0.524    0.000
 263.000    1.000   -3.990   -7.560   23.500    1.000    0.239    0.524    0.000
 264.000    1.000   -3.093   -7.961   23.500    1.000    0.239    0.524    0.000
 265.000    1.000   -2.170   -8.267   23.497    1.000    0.239    0.524    0.000
 266.000    1.000   -1.214   -8.462   23.500    1.000    0.239    0.524    0.000
 267.000    2.000   -0.239   -8.542   23.501    1.000    0.239    0.524    0.000
 268.000    1.000    0.735   -8.512   23.494    1.000    0.239    0.524    0.000
 269.000    1.000    1.701   -8.371   23.501    1.000    0.239    0.524    0.000
 270.000    1.000    2.644   -8.131   23.502    1.000    0.239    0.524    0.000
 271.000    1.000    3.557   -7.772   23.497    1.000    0.239    0.524    0.000
 272.000    1.000    4.420   -7.319   23.500    1.000    0.239    0.524    0.000
 273.000    1.000    5.224   -6.763   23.498    1.000    0.239    0.524    0.000
 274.000    1.000    5.967   -6.128   23.500    1.000    0.239    0.524    0.000
 275.000    1.000    6.627   -5.412   23.493    1.000    0.239    0.524    0.000
 276.000    2.000    7.195   -4.613   23.499    1.000    0.239    0.524    0.000
 277.000    1.000    7.676   -3.764   23.501    1.000    0.239    0.524    0.000
 278.000    1.000    8.060   -2.864   23.501    1.000    0.239    0.524    0.000
 279.000    1.000    8.332   -1.929   23.500    1.000    0.239    0.524    0.000
 280.000    1.000    8.496   -0.967   23.493    1.000    0.239    0.524    0.000
 281.000    2.000    9.457    0.004   23.150    1.000    0.239    0.524    0.000
 282.000    1.000    9.412    0.974   23.146    1.000    0.239    0.524    0.000
 283.000    1.000    9.265    1.935   23.148    1.000    0.239    0.524    0.000
 284.000    1.000    9.016    2.878   23.145    1.000    0.239    0.524    0.000
 285.000    1.000    8.667    3.794   23.145    1.000    0.239    0.524    0.000
 286.000    1.000    8.235    4.658   23.147    1.000    0.239    0.524    0.000
 287.000    1.000    7.715    5.480   23.151    1.000    0.239    0.524    0.000
 288.000    1.000    7.110    6.244   23.152    1.000    0.239    0.524    0.000
 289.000    1.000    6.431    6.939   23.146    1.000    0.239    0.524    0.000
 290.000    1.000    5.680    7.567   23.146    1.000    0.239    0.524    0.000
 291.000    2.000    4.874    8.111   23.150    1.000    0.239    0.524    0.000
 292.000    1.000    4.010    8.566   23.149    1.000    0.239    0.524    0.000
 293.000    1.000    3.108    8.935   23.144    1.000    0.239    0.524    0.000
 294.000    1.000    2.182    9.208   23.148    1.000    0.239    0.524    0.000
 295.000    1.000    1.215    9.384   23.150    1.000    0.239    0.524    0.000
 296.000    1.000    0.253    9.459   23.148    1.000    0.239    0.524    0.000
 297.000    1.000   -0.728    9.433   23.150    1.000    0.239    0.524    0.000
 298.000    1.000   -1.686    9.306   23.152    1.000    0.239    0.524    0.000
 299.000    1.000   -2.639    9.084   23.149    1.000    0.239    0.524    0.000
 300.000    1.000   -3.559    8.760   23.144    1.000    0.239    0.524    0.000
 301.000    2.000   -4.441    8.346   23.148    1.000    0.239    0.524    0.000
 302.000    1.000   -5.271    7.846   23.147    1.000    0.239    0.524    0.000
 303.000    1.000   -6.050    7.264   23.149    1.000    0.239    0.524    0.000
 304.000    1.000   -6.764    6.604   23.151    1.000    0.239    0.524    0.000
 305.000    1.000   -7.413    5.871   23.148    1.000    0.239    0.524    0.000
 306.000    1.000   -7.971    5.075   23.148    1.000    0.239    0.524    0.000
 307.000    1.000   -8.457    4.235   23.152    1.000    0.239    0.524    0.000
 308.000    1.000   -8.838    3.339   23.146    1.000    0.239    0.524    0.000
 309.000    1.000   -9.136    2.418   23.152    1.000    0.239    0.524    0.000
 310.000    1.000   -9.338    1.464   23.149    1.000    0.239    0.524    0.000
 311.000    1.000   -9.436    0.496   23.149    1.000    0.239    0.524    0.000
 312.000    2.000   -9.433   -0.485   23.148    1.000    0.239    0.524    0.000
 313.000    1.000   -9.335   -1.452   23.152    1.000    0.239    0.524    0.000
 314.000    1.000   -9.134   -2.403   23.146    1.000    0.239    0.524    0.000
 315.000    1.000   -8.844   -3.326   23.144    1.000    0.239    0.524    0.000
 316.000    1.000   -8.454   -4.220   23.146    1.000    0.239    0.524    0.000
 317.000    1.000   -7.973   -5.069   23.147    1.000    0.239    0.524    0.000
 318.000    1.000   -7.409   -5.861   23.153    1.000    0.239    0.524    0.000
 319.000    1.000   -6.765   -6.595   23.144    1.000    0.239    0.524    0.000
 320.000    1.000   -6.054   -7.255   23.150    1.000    0.239    0.524    0.000
 321.000    1.000   -5.276   -7.836   23.153    1.000    0.239    0.524    0.000
 322.000    2.000   -4.436   -8.341   23.149    1.000    0.239    0.524    0.000
 323.000    1.000   -3.554   -8.754   23.145    1.000    0.239    0.524    0.000
 324.000    1.000   -2.635   -9.074   23.148    1.000    0.239    0.524    0.000
 325.000    1.000   -1.688   -9.294   23.144    1.000    0.239    0.524    0.000
 326.000    1.000   -0.729   -9.422   23.149    1.000    0.239    0.524    0.000
 327.000    1.000    0.246   -9.448   23.150    1.000    0.239    0.524    0.000
 328.000    1.000    1.220   -9.368   23.153    1.000    0.239    0.524    0.000
 329.000    1.000    2.177   -9.198   23.151    1.000    0.239    0.524    0.000
 330.000    1.000    3.113   -8.921   23.151    1.000    0.239    0.524    0.000
 331.000    1.000    4.018   -8.556   23.150    1.000    0.239    0.524    0.000
 332.000    2.000    4.871   -8.098   23.151    1.000    0.239    0.524    0.000
 333.000    1.000    5.684   -7.557   23.144    1.000    0.239    0.524    0.000
 334.000    1.000    6.423   -6.934   23.144    1.000    0.239    0.524    0.000
 335.000    1.000    7.110   -6.240   23.146    1.000    0.239    0.524    0.000
 336.000    1.000    7.709   -5.469   23.149    1.000    0.239    0.524    0.000
 337.000    1.000    8.236   -4.648   23.149    1.000    0.239    0.524    0.000
 338.000    1.000    8.664   -3.781   23.145    1.000    0.239    0.524    0.000
 339.000    1.000    9.013   -2.866   23.148    1.000    0.239    0.524    0.000
 340.000    1.000    9.261   -1.927   23.147    1.000    0.239    0.524    0.000
 341.000    1.000    9.413   -0.968   23.153    1.000    0.239    0.524    0.000
 342.000    1.000   10.349    0.000   22.760    1.000    0.239    0.524    0.000
 343.000    1.000   10.305    0.972   22.764    1.000    0.239    0.524    0.000
 344.000    1.000   10.173    1.931   22.761    1.000    0.239    0.524    0.000
 345.000    1.000    9.940    2.876   22.764    1.000    0.239    0.524    0.000
 346.000    1.000    9.630    3.797   22.769    1.000    0.239    0.524    0.000
 347.000    1.000    9.230    4.678   22.769    1.000    0.239    0.524    0.000
 348.000    1.000    8.756    5.520   22.763    1.000    0.239    0.524    0.000
 349.000    1.000    8.201    6.319   22.766    1.000    0.239    0.524    0.000
 350.000    1.000    7.571    7.061   22.762    1.000    0.239    0.524    0.000
 351.000    1.000    6.877    7.737   22.761    1.000    0.239    0.524    0.000
 352.000    1.000    6.126    8.342   22.762    1.000    0.239    0.524    0.000
 353.000    1.000    5.320    8.887   22.766    1.000    0.239    0.524    0.000
 354.000    1.000    4.461    9.336   22.767    1.000    0.239    0.524    0.000
 355.000    1.000    3.570    9.717   22.767    1.000    0.239    0.524    0.000
 356.000    1.000    2.648   10.011   22.760    1.000    0.239    0.524    0.000
 357.000    1.000    1.691   10.208   22.761    1.000    0.239    0.524    0.000
 358.000    1.000    0.728   10.324   22.759    1.000    0.239    0.524    0.000
 359.000    1.000   -0.236   10.352   22.760    1.000    0.239    0.524    0.000
 360.000    1.000   -1.209   10.275   22.768    1.000    0.239    0.524    0.000
 361.000    1.000   -2.160   10.120   22.760    1.000    0.239    0.524    0.000
 362.000    1.000   -3.103    9.871   22.765    1.000    0.239    0.524    0.000
 363.000    1.000   -4.010    9.542   22.766    1.000    0.239    0.524    0.000
 364.000    1.000   -4.886    9.126   22.761    1.000    0.239    0.524    0.000
