RBC_V2.atomic.data

21702 atoms
3202 bonds

7 atom types
3 bond types

-35 35 xlo xhi
-35 35 ylo yhi
-35 35 zlo zhi


Atoms

5461 1   20.846   11.194   -8.089 
5462 1   20.364   12.041   -8.091 
5463 1   19.855   12.866   -8.084 
5464 1   19.312   13.674   -8.084 
5465 1   18.732   14.457   -8.084 
5466 1   18.123   15.210   -8.088 
5467 1   17.488   15.938   -8.084 
5468 1   16.812   16.645   -8.087 
5469 1   16.121   17.319   -8.091 
5470 1   15.392   17.969   -8.089 
5471 1   14.640   18.582   -8.091 
5472 1   13.868   19.167   -8.090 
5473 1   13.070   19.722   -8.084 
5474 1   12.253   20.239   -8.089 
5475 1   11.412   20.723   -8.086 
5476 1   10.545   21.175   -8.088 
5477 1    9.669   21.592   -8.090 
5478 1    8.780   21.977   -8.089 
5479 1    7.862   22.314   -8.086 
5480 1    6.940   22.617   -8.093 
5481 1    6.006   22.887   -8.093 
5482 1    5.070   23.109   -8.086 
5483 1    4.112   23.303   -8.085 
5484 1    3.153   23.444   -8.085 
5485 1    2.185   23.555   -8.083 
5486 1    1.219   23.624   -8.084 
5487 1    0.251   23.654   -8.087 
5488 1   -0.720   23.645   -8.092 
5489 1   -1.693   23.600   -8.092 
5490 1   -2.657   23.513   -8.090 
5491 1   -3.620   23.376   -8.086 
5492 1   -4.576   23.207   -8.087 
5493 1   -5.529   22.999   -8.089 
5494 1   -6.466   22.752   -8.091 
5495 1   -7.395   22.468   -8.087 
5496 1   -8.315   22.146   -8.088 
5497 1   -9.219   21.789   -8.091 
5498 1  -10.106   21.389   -8.092 
5499 1  -10.968   20.959   -8.088 
5500 1  -11.826   20.493   -8.089 
5501 1  -12.651   19.988   -8.091 
5502 1  -13.462   19.449   -8.090 
5503 1  -14.245   18.882   -8.088 
5504 1  -15.016   18.283   -8.089 
5505 1  -15.748   17.648   -8.087 
5506 1  -16.464   16.990   -8.088 
5507 1  -17.147   16.295   -8.091 
5508 1  -17.800   15.576   -8.092 
5509 1  -18.421   14.830   -8.090 
5510 1  -19.014   14.060   -8.087 
5511 1  -19.574   13.272   -8.086 
5512 1  -20.103   12.456   -8.087 
5513 1  -20.597   11.624   -8.084 
5514 1  -21.057   10.765   -8.093 
5515 1  -21.485    9.889   -8.086 
5516 1  -21.873    8.999   -8.090 
5517 1  -22.219    8.095   -8.086 
5518 1  -22.537    7.171   -8.089 
5519 1  -22.810    6.244   -8.093 
5520 1  -23.046    5.299   -8.092 
5521 1  -23.242    4.348   -8.093 
5522 1  -23.406    3.393   -8.088 
5523 1  -23.523    2.433   -8.089 
5524 1  -23.607    1.464   -8.088 
5525 1  -23.648    0.486   -8.087 
5526 1  -23.646   -0.484   -8.091 
5527 1  -23.605   -1.455   -8.092 
5528 1  -23.525   -2.422   -8.084 
5529 1  -23.408   -3.385   -8.091 
5530 1  -23.245   -4.344   -8.093 
5531 1  -23.048   -5.288   -8.089 
5532 1  -22.812   -6.232   -8.090 
5533 1  -22.534   -7.167   -8.093 
5534 1  -22.226   -8.083   -8.091 
5535 1  -21.875   -8.986   -8.083 
5536 1  -21.485   -9.886   -8.084 
5537 1  -21.064  -10.754   -8.088 
5538 1  -20.599  -11.608   -8.084 
5539 1  -20.110  -12.446   -8.093 
5540 1  -19.573  -13.258   -8.090 
5541 1  -19.021  -14.058   -8.087 
5542 1  -18.427  -14.826   -8.087 
5543 1  -17.803  -15.565   -8.085 
5544 1  -17.145  -16.282   -8.084 
5545 1  -16.464  -16.972   -8.092 
5546 1  -15.753  -17.636   -8.092 
5547 1  -15.017  -18.273   -8.087 
5548 1  -14.247  -18.873   -8.090 
5549 1  -13.467  -19.436   -8.091 
5550 1  -12.656  -19.976   -8.086 
5551 1  -11.824  -20.481   -8.088 
5552 1  -10.974  -20.946   -8.091 
5553 1  -10.100  -21.383   -8.087 
5554 1   -9.213  -21.783   -8.091 
5555 1   -8.313  -22.142   -8.087 
5556 1   -7.400  -22.459   -8.089 
5557 1   -6.471  -22.749   -8.083 
5558 1   -5.524  -22.988   -8.092 
5559 1   -4.580  -23.197   -8.091 
5560 1   -3.619  -23.370   -8.090 
5561 1   -2.660  -23.502   -8.087 
5562 1   -1.698  -23.589   -8.083 
5563 1   -0.722  -23.634   -8.093 
5564 1    0.249  -23.645   -8.092 
5565 1    1.214  -23.613   -8.086 
5566 1    2.188  -23.549   -8.090 
5567 1    3.153  -23.441   -8.088 
5568 1    4.115  -23.289   -8.093 
5569 1    5.064  -23.096   -8.088 
5570 1    6.009  -22.878   -8.090 
5571 1    6.941  -22.606   -8.087 
5572 1    7.870  -22.308   -8.084 
5573 1    8.774  -21.958   -8.087 
5574 1    9.666  -21.581   -8.084 
5575 1   10.544  -21.167   -8.092 
5576 1   11.406  -20.718   -8.093 
5577 1   12.253  -20.235   -8.091 
5578 1   13.074  -19.712   -8.093 
5579 1   13.872  -19.162   -8.084 
5580 1   14.640  -18.571   -8.093 
5581 1   15.397  -17.956   -8.084 
5582 1   16.123  -17.306   -8.093 
5583 1   16.820  -16.632   -8.091 
5584 1   17.484  -15.934   -8.084 
5585 1   18.130  -15.199   -8.084 
5586 1   18.730  -14.445   -8.088 
5587 1   19.316  -13.661   -8.089 
5588 1   19.856  -12.859   -8.091 
5589 1   20.365  -12.031   -8.091 
5590 1   20.843  -11.189   -8.087 
5591 1   21.289  -10.317   -8.086 
5592 1   21.687   -9.438   -8.084 
5593 1   22.064   -8.538   -8.093 
5594 1   22.396   -7.632   -8.087 
5595 1   22.687   -6.704   -8.089 
5596 1   22.942   -5.761   -8.085 
5597 1   23.167   -4.819   -8.086 
5598 1   23.341   -3.862   -8.090 
5599 1   23.481   -2.904   -8.086 
5600 1   23.579   -1.934   -8.088 
5601 1   23.643   -0.969   -8.085 
5602 1   23.323    0.008   -8.999 
5603 1   23.302    0.976   -9.000 
5604 1   23.241    1.940   -8.995 
5605 1   23.142    2.913   -8.995 
5606 1   23.002    3.869   -8.997 
5607 1   22.820    4.826   -9.000 
5608 1   22.604    5.766   -9.000 
5609 1   22.340    6.705   -9.002 
5610 1   22.042    7.625   -8.997 
5611 1   21.707    8.538   -9.004 
5612 1   21.337    9.430   -9.002 
5613 1   20.926   10.309   -9.002 
5614 1   20.480   11.171   -9.002 
5615 1   19.999   12.011   -8.999 
5616 1   19.485   12.832   -9.004 
5617 1   18.932   13.635   -8.997 
5618 1   18.344   14.407   -8.998 
5619 1   17.735   15.164   -9.002 
5620 1   17.085   15.881   -9.004 
5621 1   16.413   16.581   -9.001 
5622 1   15.706   17.247   -9.001 
5623 1   14.974   17.883   -8.995 
5624 1   14.219   18.497   -8.998 
5625 1   13.433   19.071   -8.997 
5626 1   12.631   19.614   -8.998 
5627 1   11.806   20.126   -9.002 
5628 1   10.954   20.599   -8.998 
5629 1   10.098   21.034   -8.995 
5630 1    9.211   21.436   -9.002 
5631 1    8.311   21.796   -8.999 
5632 1    7.392   22.120   -8.996 
5633 1    6.465   22.418   -8.999 
5634 1    5.534   22.658   -9.004 
5635 1    4.580   22.875   -9.001 
5636 1    3.628   23.048   -9.003 
5637 1    2.667   23.175   -8.999 
5638 1    1.705   23.267   -8.995 
5639 1    0.733   23.317   -9.001 
5640 1   -0.241   23.325   -9.003 
5641 1   -1.203   23.297   -8.997 
5642 1   -2.173   23.221   -9.003 
5643 1   -3.137   23.118   -8.998 
5644 1   -4.094   22.960   -8.999 
5645 1   -5.052   22.773   -8.999 
5646 1   -5.989   22.547   -8.999 
5647 1   -6.927   22.277   -9.001 
5648 1   -7.849   21.971   -8.997 
5649 1   -8.751   21.618   -9.002 
5650 1   -9.639   21.233   -9.001 
5651 1  -10.519   20.817   -9.001 
5652 1  -11.378   20.361   -8.998 
5653 1  -12.209   19.867   -9.004 
5654 1  -13.029   19.344   -8.995 
5655 1  -13.821   18.787   -9.002 
5656 1  -14.591   18.191   -9.001 
5657 1  -15.332   17.571   -8.997 
5658 1  -16.052   16.915   -8.998 
5659 1  -16.745   16.232   -8.997 
5660 1  -17.400   15.527   -8.997 
5661 1  -18.033   14.785   -9.001 
5662 1  -18.633   14.022   -9.000 
5663 1  -19.196   13.236   -9.002 
5664 1  -19.730   12.424   -9.000 
5665 1  -20.236   11.599   -8.999 
5666 1  -20.693   10.747   -8.995 
5667 1  -21.130    9.876   -9.002 
5668 1  -21.520    8.984   -8.995 
5669 1  -21.875    8.081   -8.995 
5670 1  -22.187    7.165   -9.002 
5671 1  -22.467    6.233   -9.000 
5672 1  -22.707    5.300   -9.002 
5673 1  -22.909    4.346   -8.996 
5674 1  -23.075    3.391   -8.997 
5675 1  -23.193    2.427   -9.000 
5676 1  -23.272    1.462   -9.001 
5677 1  -23.315    0.494   -9.000 
5678 1  -23.307   -0.478   -9.004 
5679 1  -23.272   -1.449   -9.002 
5680 1  -23.187   -2.421   -9.003 
5681 1  -23.068   -3.383   -9.000 
5682 1  -22.909   -4.337   -8.995 
5683 1  -22.706   -5.284   -8.996 
5684 1  -22.469   -6.226   -9.001 
5685 1  -22.187   -7.157   -9.002 
5686 1  -21.872   -8.073   -9.003 
5687 1  -21.517   -8.978   -9.004 
5688 1  -21.126   -9.865   -9.004 
5689 1  -20.701  -10.739   -9.004 
5690 1  -20.230  -11.591   -8.995 
5691 1  -19.736  -12.421   -8.999 
5692 1  -19.204  -13.226   -9.003 
5693 1  -18.632  -14.013   -9.001 
5694 1  -18.029  -14.781   -9.004 
5695 1  -17.404  -15.520   -8.998 
5696 1  -16.737  -16.223   -9.000 
5697 1  -16.049  -16.907   -9.000 
5698 1  -15.331  -17.558   -8.996 
5699 1  -14.588  -18.183   -9.004 
5700 1  -13.818  -18.782   -9.003 
5701 1  -13.025  -19.338   -8.995 
5702 1  -12.213  -19.866   -8.996 
5703 1  -11.375  -20.352   -8.995 
5704 1  -10.520  -20.811   -8.994 
5705 1   -9.648  -21.225   -8.999 
5706 1   -8.747  -21.606   -9.003 
5707 1   -7.847  -21.952   -9.000 
5708 1   -6.928  -22.264   -8.996 
5709 1   -5.994  -22.537   -9.002 
5710 1   -5.052  -22.767   -8.999 
5711 1   -4.102  -22.952   -9.001 
5712 1   -3.140  -23.106   -9.002 
5713 1   -2.178  -23.216   -8.999 
5714 1   -1.212  -23.290   -9.000 
5715 1   -0.239  -23.312   -9.002 
5716 1    0.729  -23.305   -9.001 
5717 1    1.703  -23.251   -9.001 
5718 1    2.670  -23.163   -9.001 
5719 1    3.631  -23.029   -8.996 
5720 1    4.585  -22.866   -8.994 
5721 1    5.532  -22.649   -9.001 
5722 1    6.471  -22.400   -8.995 
5723 1    7.392  -22.111   -8.999 
5724 1    8.313  -21.793   -8.996 
5725 1    9.210  -21.428   -8.997 
5726 1   10.094  -21.026   -9.002 
5727 1   10.962  -20.585   -9.001 
5728 1   11.806  -20.111   -9.002 
5729 1   12.628  -19.598   -9.000 
5730 1   13.441  -19.065   -8.995 
5731 1   14.221  -18.488   -9.002 
5732 1   14.978  -17.875   -9.004 
5733 1   15.703  -17.236   -8.996 
5734 1   16.409  -16.570   -9.004 
5735 1   17.086  -15.871   -8.999 
5736 1   17.727  -15.150   -9.001 
5737 1   18.346  -14.401   -9.004 
5738 1   18.927  -13.622   -8.999 
5739 1   19.481  -12.825   -9.002 
5740 1   20.002  -12.000   -8.995 
5741 1   20.478  -11.163   -8.997 
5742 1   20.925  -10.306   -9.000 
5743 1   21.336   -9.418   -8.997 
5744 1   21.708   -8.522   -9.004 
5745 1   22.045   -7.621   -8.996 
5746 1   22.349   -6.694   -8.999 
5747 1   22.608   -5.753   -9.004 
5748 1   22.826   -4.813   -9.001 
5749 1   23.009   -3.859   -9.002 
5750 1   23.142   -2.900   -9.000 
5751 1   23.250   -1.933   -9.001 
5752 1   23.307   -0.961   -9.003 
5753 2   22.965    0.009   -9.899 
5754 1   22.940    0.976   -9.894 
5755 1   22.881    1.939   -9.896 
5756 1   22.778    2.897   -9.898 
5757 1   22.638    3.855   -9.898 
5758 2   22.454    4.804   -9.900 
5759 1   22.226    5.756   -9.897 
5760 1   21.966    6.687   -9.899 
5761 1   21.668    7.602   -9.893 
5762 1   21.325    8.512   -9.901 
5763 2   20.952    9.405   -9.898 
5764 1   20.538   10.278   -9.901 
5765 1   20.085   11.127   -9.893 
5766 1   19.593   11.968   -9.893 
5767 1   19.075   12.784   -9.895 
5768 2   18.523   13.575   -9.901 
5769 1   17.936   14.340   -9.898 
5770 1   17.306   15.087   -9.895 
5771 1   16.663   15.800   -9.892 
5772 1   15.978   16.493   -9.897 
5773 2   15.270   17.151   -9.895 
5774 1   14.529   17.778   -9.899 
5775 1   13.771   18.374   -9.901 
5776 1   12.987   18.937   -9.894 
5777 1   12.172   19.466   -9.898 
5778 2   11.346   19.969   -9.896 
5779 1   10.488   20.429   -9.901 
5780 1    9.626   20.844   -9.900 
5781 1    8.730   21.240   -9.892 
5782 1    7.830   21.586   -9.896 
5783 2    6.912   21.898   -9.900 
5784 1    5.988   22.166   -9.894 
5785 1    5.044   22.396   -9.895 
5786 1    4.101   22.591   -9.892 
5787 1    3.140   22.746   -9.900 
5788 2    2.178   22.860   -9.894 
5789 1    1.215   22.927   -9.900 
5790 1    0.250   22.956   -9.902 
5791 1   -0.722   22.947   -9.899 
5792 1   -1.691   22.902   -9.895 
5793 2   -2.647   22.806   -9.897 
5794 1   -3.608   22.675   -9.901 
5795 1   -4.561   22.504   -9.892 
5796 1   -5.505   22.286   -9.894 
5797 1   -6.439   22.034   -9.897 
5798 2   -7.365   21.742   -9.894 
5799 1   -8.269   21.417   -9.901 
5800 1   -9.166   21.046   -9.892 
5801 1  -10.045   20.640   -9.901 
5802 1  -10.906   20.199   -9.897 
5803 2  -11.755   19.724   -9.896 
5804 1  -12.575   19.206   -9.900 
5805 1  -13.374   18.665   -9.893 
5806 1  -14.144   18.085   -9.901 
5807 1  -14.895   17.465   -9.899 
5808 2  -15.617   16.826   -9.902 
5809 1  -16.312   16.152   -9.895 
5810 1  -16.979   15.453   -9.895 
5811 1  -17.619   14.724   -9.893 
5812 1  -18.220   13.962   -9.895 
5813 2  -18.792   13.182   -9.895 
5814 1  -19.333   12.383   -9.899 
5815 1  -19.837   11.554   -9.894 
5816 1  -20.299   10.703   -9.897 
5817 1  -20.741    9.840   -9.894 
5818 2  -21.133    8.958   -9.901 
5819 1  -21.491    8.062   -9.895 
5820 1  -21.815    7.142   -9.896 
5821 1  -22.094    6.223   -9.902 
5822 1  -22.335    5.281   -9.896 
5823 2  -22.536    4.333   -9.901 
5824 1  -22.702    3.383   -9.899 
5825 1  -22.826    2.418   -9.899 
5826 1  -22.902    1.459   -9.896 
5827 1  -22.944    0.492   -9.898 
5828 2  -22.941   -0.482   -9.898 
5829 1  -22.904   -1.448   -9.896 
5830 1  -22.823   -2.407   -9.896 
5831 1  -22.696   -3.366   -9.897 
5832 2  -22.535   -4.323   -9.901 
5833 1  -22.332   -5.272   -9.901 
5834 1  -22.096   -6.213   -9.894 
5835 1  -21.809   -7.134   -9.901 
5836 1  -21.488   -8.049   -9.898 
5837 2  -21.136   -8.950   -9.898 
5838 1  -20.734   -9.832   -9.898 
5839 1  -20.308  -10.695   -9.892 
5840 1  -19.837  -11.544   -9.900 
5841 1  -19.334  -12.368   -9.896 
5842 2  -18.793  -13.170   -9.896 
5843 1  -18.223  -13.955   -9.895 
5844 1  -17.612  -14.707   -9.897 
5845 1  -16.983  -15.441   -9.900 
5846 1  -16.311  -16.140   -9.897 
5847 2  -15.619  -16.819   -9.897 
5848 1  -14.898  -17.460   -9.895 
5849 1  -14.143  -18.074   -9.901 
5850 1  -13.373  -18.655   -9.899 
5851 1  -12.574  -19.200   -9.901 
5852 2  -11.752  -19.707   -9.894 
5853 1  -10.905  -20.187   -9.901 
5854 1  -10.046  -20.634   -9.899 
5855 1   -9.165  -21.039   -9.899 
5856 1   -8.275  -21.409   -9.896 
5857 2   -7.366  -21.736   -9.898 
5858 1   -6.446  -22.023   -9.898 
5859 1   -5.508  -22.276   -9.892 
5860 1   -4.561  -22.494   -9.895 
5861 1   -3.610  -22.667   -9.901 
5862 2   -2.652  -22.794   -9.896 
5863 1   -1.684  -22.885   -9.899 
5864 1   -0.721  -22.938   -9.894 
5865 1    0.245  -22.951   -9.898 
5866 1    1.210  -22.920   -9.901 
5867 2    2.182  -22.848   -9.897 
5868 1    3.143  -22.739   -9.900 
5869 1    4.093  -22.578   -9.898 
5870 1    5.049  -22.389   -9.900 
5871 1    5.986  -22.155   -9.893 
5872 2    6.917  -21.889   -9.896 
5873 1    7.829  -21.580   -9.898 
5874 1    8.738  -21.231   -9.893 
5875 1    9.626  -20.842   -9.897 
5876 1   10.489  -20.415   -9.897 
5877 2   11.344  -19.957   -9.895 
5878 1   12.171  -19.458   -9.898 
5879 1   12.985  -18.925   -9.895 
5880 1   13.768  -18.368   -9.894 
5881 1   14.536  -17.766   -9.898 
5882 2   15.266  -17.144   -9.894 
5883 1   15.981  -16.477   -9.901 
5884 1   16.660  -15.789   -9.901 
5885 1   17.312  -15.081   -9.898 
5886 1   17.926  -14.333   -9.898 
5887 2   18.519  -13.563   -9.894 
5888 1   19.079  -12.774   -9.894 
5889 1   19.594  -11.954   -9.900 
5890 1   20.085  -11.119   -9.894 
5891 1   20.532  -10.266   -9.895 
5892 2   20.950   -9.393   -9.899 
5893 1   21.322   -8.501   -9.899 
5894 1   21.664   -7.598   -9.897 
5895 1   21.964   -6.669   -9.899 
5896 1   22.226   -5.741   -9.901 
5897 2   22.451   -4.795   -9.892 
5898 1   22.634   -3.845   -9.892 
5899 1   22.777   -2.895   -9.894 
5900 1   22.881   -1.933   -9.900 
5901 1   22.942   -0.961   -9.894 
5902 1   22.556    0.001  -10.779 
5903 1   22.537    0.973  -10.776 
5904 1   22.473    1.946  -10.775 
5905 1   22.376    2.912  -10.777 
5906 1   22.229    3.867  -10.783 
5907 1   22.038    4.817  -10.784 
5908 1   21.809    5.762  -10.780 
5909 1   21.546    6.692  -10.783 
5910 1   21.232    7.618  -10.776 
5911 1   20.887    8.522  -10.782 
5912 1   20.506    9.416  -10.777 
5913 1   20.077   10.289  -10.783 
5914 1   19.619   11.147  -10.784 
5915 1   19.118   11.979  -10.778 
5916 1   18.591   12.784  -10.782 
5917 1   18.017   13.578  -10.776 
5918 1   17.424   14.339  -10.784 
5919 1   16.792   15.071  -10.778 
5920 1   16.129   15.785  -10.785 
5921 1   15.427   16.463  -10.781 
5922 1   14.710   17.104  -10.783 
5923 1   13.954   17.725  -10.776 
5924 1   13.185   18.310  -10.783 
5925 1   12.381   18.857  -10.782 
5926 1   11.564   19.371  -10.775 
5927 1   10.718   19.854  -10.782 
5928 1    9.852   20.291  -10.779 
5929 1    8.972   20.699  -10.781 
5930 1    8.074   21.071  -10.776 
5931 1    7.161   21.391  -10.779 
5932 1    6.230   21.687  -10.777 
5933 1    5.295   21.929  -10.775 
5934 1    4.346   22.141  -10.781 
5935 1    3.387   22.300  -10.782 
5936 1    2.428   22.425  -10.783 
5937 1    1.455   22.515  -10.780 
5938 1    0.493   22.550  -10.781 
5939 1   -0.483   22.553  -10.784 
5940 1   -1.449   22.508  -10.780 
5941 1   -2.418   22.429  -10.775 
5942 1   -3.379   22.299  -10.776 
5943 1   -4.331   22.134  -10.782 
5944 1   -5.287   21.934  -10.783 
5945 1   -6.219   21.684  -10.776 
5946 1   -7.149   21.398  -10.782 
5947 1   -8.067   21.067  -10.778 
5948 1   -8.962   20.704  -10.781 
5949 1   -9.848   20.296  -10.782 
5950 1  -10.706   19.856  -10.780 
5951 1  -11.551   19.378  -10.778 
5952 1  -12.370   18.856  -10.784 
5953 1  -13.170   18.308  -10.784 
5954 1  -13.948   17.725  -10.775 
5955 1  -14.701   17.110  -10.779 
5956 1  -15.424   16.464  -10.777 
5957 1  -16.113   15.776  -10.780 
5958 1  -16.777   15.070  -10.781 
5959 1  -17.407   14.334  -10.781 
5960 1  -18.014   13.575  -10.778 
5961 1  -18.582   12.789  -10.776 
5962 1  -19.113   11.975  -10.779 
5963 1  -19.610   11.147  -10.778 
5964 1  -20.068   10.285  -10.785 
5965 1  -20.494    9.416  -10.777 
5966 1  -20.874    8.526  -10.776 
5967 1  -21.223    7.620  -10.782 
5968 1  -21.534    6.699  -10.776 
5969 1  -21.802    5.767  -10.780 
5970 1  -22.030    4.825  -10.775 
5971 1  -22.213    3.864  -10.777 
5972 1  -22.359    2.907  -10.780 
5973 1  -22.463    1.942  -10.784 
5974 1  -22.527    0.979  -10.782 
5975 1  -22.551    0.004  -10.780 
5976 1  -22.530   -0.962  -10.780 
5977 1  -22.464   -1.933  -10.783 
5978 1  -22.357   -2.894  -10.775 
5979 1  -22.213   -3.858  -10.782 
5980 1  -22.024   -4.813  -10.780 
5981 1  -21.806   -5.754  -10.780 
5982 1  -21.533   -6.684  -10.776 
5983 1  -21.222   -7.607  -10.782 
5984 1  -20.877   -8.518  -10.783 
5985 1  -20.489   -9.402  -10.781 
5986 1  -20.073  -10.273  -10.778 
5987 1  -19.610  -11.136  -10.777 
5988 1  -19.111  -11.965  -10.780 
5989 1  -18.582  -12.778  -10.776 
5990 1  -18.009  -13.561  -10.782 
5991 1  -17.411  -14.328  -10.779 
5992 1  -16.778  -15.062  -10.782 
5993 1  -16.113  -15.768  -10.775 
5994 1  -15.423  -16.453  -10.776 
5995 1  -14.698  -17.094  -10.781 
5996 1  -13.949  -17.714  -10.780 
5997 1  -13.175  -18.299  -10.781 
5998 1  -12.370  -18.852  -10.782 
5999 1  -11.551  -19.360  -10.780 
6000 1  -10.711  -19.843  -10.776 
6001 1   -9.843  -20.281  -10.779 
6002 1   -8.966  -20.686  -10.784 
6003 1   -8.063  -21.056  -10.781 
6004 1   -7.147  -21.382  -10.778 
6005 1   -6.226  -21.672  -10.783 
6006 1   -5.281  -21.919  -10.783 
6007 1   -4.335  -22.129  -10.781 
6008 1   -3.381  -22.291  -10.777 
6009 1   -2.416  -22.421  -10.782 
6010 1   -1.449  -22.503  -10.780 
6011 1   -0.484  -22.547  -10.784 
6012 1    0.491  -22.544  -10.782 
6013 1    1.463  -22.498  -10.777 
6014 1    2.427  -22.422  -10.780 
6015 1    3.394  -22.295  -10.782 
6016 1    4.347  -22.131  -10.781 
6017 1    5.290  -21.921  -10.779 
6018 1    6.230  -21.674  -10.783 
6019 1    7.156  -21.381  -10.782 
6020 1    8.070  -21.058  -10.784 
6021 1    8.972  -20.690  -10.783 
6022 1    9.857  -20.288  -10.778 
6023 1   10.715  -19.839  -10.782 
6024 1   11.561  -19.361  -10.777 
6025 1   12.384  -18.847  -10.776 
6026 1   13.181  -18.304  -10.775 
6027 1   13.960  -17.715  -10.781 
6028 1   14.713  -17.100  -10.784 
6029 1   15.426  -16.450  -10.782 
6030 1   16.122  -15.771  -10.779 
6031 1   16.789  -15.062  -10.783 
6032 1   17.425  -14.329  -10.778 
6033 1   18.018  -13.562  -10.782 
6034 1   18.587  -12.776  -10.783 
6035 1   19.117  -11.970  -10.779 
6036 1   19.617  -11.128  -10.776 
6037 1   20.075  -10.280  -10.784 
6038 1   20.502   -9.406  -10.783 
6039 1   20.891   -8.515  -10.776 
6040 1   21.234   -7.605  -10.784 
6041 1   21.547   -6.688  -10.781 
6042 1   21.807   -5.756  -10.784 
6043 1   22.036   -4.810  -10.780 
6044 1   22.229   -3.856  -10.781 
6045 1   22.373   -2.903  -10.782 
6046 1   22.481   -1.932  -10.780 
6047 1   22.535   -0.962  -10.784 
6048 1   22.124    0.003  -11.644 
6049 1   22.101    0.979  -11.644 
6050 1   22.040    1.945  -11.648 
6051 1   21.933    2.914  -11.644 
6052 1   21.784    3.871  -11.649 
6053 1   21.590    4.828  -11.651 
6054 1   21.360    5.766  -11.645 
6055 1   21.082    6.700  -11.645 
6056 1   20.767    7.621  -11.649 
6057 1   20.422    8.528  -11.642 
6058 1   20.019    9.413  -11.650 
6059 1   19.593   10.288  -11.646 
6060 1   19.125   11.136  -11.650 
6061 1   18.609   11.967  -11.646 
6062 1   18.073   12.768  -11.647 
6063 1   17.495   13.555  -11.651 
6064 1   16.883   14.309  -11.648 
6065 1   16.231   15.031  -11.648 
6066 1   15.561   15.728  -11.645 
6067 1   14.855   16.403  -11.641 
6068 1   14.116   17.035  -11.650 
6069 1   13.354   17.635  -11.647 
6070 1   12.571   18.213  -11.648 
6071 1   11.759   18.746  -11.645 
6072 1   10.922   19.243  -11.646 
6073 1   10.072   19.705  -11.646 
6074 1    9.195   20.124  -11.643 
6075 1    8.297   20.510  -11.645 
6076 1    7.397   20.857  -11.641 
6077 1    6.474   21.163  -11.644 
6078 1    5.535   21.423  -11.649 
6079 1    4.591   21.648  -11.646 
6080 1    3.628   21.826  -11.651 
6081 1    2.671   21.960  -11.647 
6082 1    1.704   22.063  -11.644 
6083 1    0.735   22.111  -11.648 
6084 1   -0.239   22.125  -11.642 
6085 1   -1.207   22.091  -11.650 
6086 1   -2.178   22.014  -11.645 
6087 1   -3.141   21.899  -11.641 
6088 1   -4.106   21.736  -11.649 
6089 1   -5.050   21.541  -11.649 
6090 1   -5.989   21.292  -11.648 
6091 1   -6.927   21.016  -11.644 
6092 1   -7.843   20.683  -11.649 
6093 1   -8.741   20.321  -11.650 
6094 1   -9.619   19.920  -11.647 
6095 1  -10.490   19.476  -11.649 
6096 1  -11.336   18.993  -11.642 
6097 1  -12.160   18.482  -11.649 
6098 1  -12.959   17.923  -11.649 
6099 1  -13.731   17.337  -11.643 
6100 1  -14.483   16.720  -11.645 
6101 1  -15.204   16.072  -11.650 
6102 1  -15.890   15.389  -11.651 
6103 1  -16.556   14.675  -11.645 
6104 1  -17.183   13.928  -11.651 
6105 1  -17.770   13.160  -11.642 
6106 1  -18.331   12.373  -11.642 
6107 1  -18.865   11.555  -11.646 
6108 1  -19.348   10.711  -11.645 
6109 1  -19.800    9.847  -11.648 
6110 1  -20.219    8.968  -11.647 
6111 1  -20.586    8.078  -11.649 
6112 1  -20.920    7.161  -11.646 
6113 1  -21.215    6.241  -11.642 
6114 1  -21.473    5.299  -11.647 
6115 1  -21.684    4.350  -11.648 
6116 1  -21.853    3.393  -11.642 
6117 1  -21.982    2.432  -11.644 
6118 1  -22.067    1.459  -11.650 
6119 1  -22.107    0.495  -11.649 
6120 1  -22.112   -0.476  -11.641 
6121 1  -22.061   -1.447  -11.645 
6122 1  -21.977   -2.420  -11.649 
6123 1  -21.848   -3.380  -11.650 
6124 1  -21.683   -4.337  -11.646 
6125 1  -21.469   -5.289  -11.641 
6126 1  -21.217   -6.225  -11.644 
6127 1  -20.919   -7.157  -11.648 
6128 1  -20.592   -8.067  -11.649 
6129 1  -20.219   -8.964  -11.644 
6130 1  -19.800   -9.841  -11.643 
6131 1  -19.350  -10.703  -11.648 
6132 1  -18.860  -11.537  -11.646 
6133 1  -18.333  -12.364  -11.649 
6134 1  -17.779  -13.157  -11.649 
6135 1  -17.181  -13.920  -11.645 
6136 1  -16.553  -14.660  -11.644 
6137 1  -15.889  -15.380  -11.646 
6138 1  -15.199  -16.059  -11.648 
6139 1  -14.477  -16.712  -11.645 
6140 1  -13.728  -17.335  -11.647 
6141 1  -12.958  -17.914  -11.643 
6142 1  -12.156  -18.465  -11.643 
6143 1  -11.337  -18.983  -11.642 
6144 1  -10.488  -19.465  -11.649 
6145 1   -9.624  -19.913  -11.644 
6146 1   -8.738  -20.311  -11.641 
6147 1   -7.835  -20.673  -11.651 
6148 1   -6.927  -21.003  -11.643 
6149 1   -5.992  -21.290  -11.644 
6150 1   -5.055  -21.524  -11.645 
6151 1   -4.105  -21.730  -11.643 
6152 1   -3.144  -21.885  -11.650 
6153 1   -2.179  -22.007  -11.645 
6154 1   -1.210  -22.085  -11.650 
6155 1   -0.236  -22.111  -11.645 
